序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3415,920021,流金科技,6.58,-0.9,-0.06,116240.0,77543900.87,3.77,6.78,6.53,6.66,6.64,0.83,4.99,-124.79,3.25,2033219888.0,1532104532.0,-0.15,0.3,-2.52,22.76
3416,300860,锋尚文化,26.55,-0.9,-0.24,25872.0,69308877.7,2.61,27.2,26.5,26.79,26.79,0.9,2.36,434.48,1.59,5003366696.0,2905018934.0,0.04,0.08,-4.08,-3.87
3417,688561,奇安信-U,35.3,-0.9,-0.32,48167.0,171180312.0,2.19,36.05,35.27,35.58,35.62,0.61,0.71,-29.28,2.96,24083521193.0,24083521193.0,-0.08,-0.06,0.14,31.57
3418,301221,光庭信息,52.6,-0.9,-0.48,30187.0,158752257.61,2.19,53.28,52.12,53.0,53.08,0.69,4.81,81.61,2.43,4871932980.0,3299239215.0,-0.09,0.08,-2.05,8.72
3419,601007,金陵饭店,7.72,-0.9,-0.07,88110.0,67871744.0,2.05,7.78,7.62,7.77,7.79,0.62,2.26,56.35,1.9,3010800000.0,3010800000.0,0.0,0.13,4.32,11.24
3420,688060,云涌科技,41.77,-0.9,-0.38,2568.0,10786140.0,1.47,42.36,41.74,42.08,42.15,0.93,0.43,-196.02,2.79,2514166709.0,2514166709.0,-0.22,-0.02,-0.93,17.63
3421,600116,三峡水利,6.59,-0.9,-0.06,126606.0,83524311.0,1.35,6.65,6.56,6.63,6.65,1.01,0.66,26.96,1.11,12601021737.0,12601021737.0,-0.15,0.15,0.3,-4.49
3422,000809,和展能源,3.31,-0.9,-0.03,125903.0,41800472.69,1.8,3.35,3.29,3.34,3.34,0.88,1.53,-41.02,1.02,2730059180.0,2730059180.0,0.0,0.0,4.09,8.17
3423,002229,鸿博股份,15.5,-0.9,-0.14,202778.0,315490945.19,1.6,15.72,15.47,15.51,15.64,0.89,4.11,252.2,6.05,7690968064.0,7644046666.0,0.0,0.0,-8.77,29.27
3424,688297,中无人机,47.48,-0.9,-0.43,100653.0,483412046.0,3.42,48.9,47.26,48.5,47.91,1.58,1.49,710.31,5.6,32049000000.0,32049000000.0,-0.04,0.0,-0.92,17.87
3425,605368,蓝天燃气,7.71,-0.9,-0.07,46333.0,35857930.0,1.16,7.79,7.7,7.77,7.78,0.7,0.65,15.76,1.71,5509842905.0,5509842905.0,0.0,-0.13,-20.35,-27.13
3426,301172,君逸数码,21.93,-0.9,-0.2,30522.0,67505629.33,2.44,22.44,21.9,22.18,22.13,0.7,3.09,165.48,2.58,3782486400.0,2165940134.0,-0.05,0.0,-4.15,14.82
3427,688296,和达科技,13.21,-0.9,-0.12,11988.0,15944557.0,2.33,13.5,13.19,13.39,13.33,0.85,1.12,-29.47,2.24,1425341299.0,1418663644.0,0.08,0.0,-8.96,17.74
3428,301086,鸿富瀚,113.38,-0.9,-1.03,13027.0,147730417.3,1.96,114.64,112.4,114.42,114.41,0.47,2.75,93.72,5.28,10204200000.0,5367217928.0,0.01,0.02,32.14,126.44
3429,605001,威奥股份,7.74,-0.9,-0.07,154367.0,119724918.0,2.69,7.89,7.68,7.71,7.81,1.68,3.93,36.33,1.13,3040937640.0,3040937640.0,0.0,0.39,2.38,22.47
3430,600287,苏豪时尚,5.48,-0.9,-0.05,47795.0,26361318.0,2.53,5.6,5.46,5.52,5.53,0.95,1.09,54.44,1.04,2404886898.0,2393642486.0,0.0,-0.18,-1.79,30.48
3431,601139,深圳燃气,6.59,-0.9,-0.06,90781.0,59907962.0,1.05,6.65,6.58,6.64,6.65,1.17,0.32,15.5,1.2,18957728146.0,18957728146.0,0.0,0.0,-1.05,-4.49
3432,601186,中国铁建,7.7,-0.9,-0.07,366391.0,282355495.0,0.9,7.76,7.69,7.75,7.77,1.5,0.32,5.29,0.38,104562469550.0,88574990350.0,0.0,0.0,-1.53,-13.19
3433,002768,国恩股份,52.9,-0.9,-0.48,38038.0,201498289.0,3.92,54.1,52.01,52.8,53.38,1.2,2.15,17.5,2.61,14349125000.0,9349975813.0,0.13,0.09,7.63,132.02
3434,300257,开山股份,14.18,-0.91,-0.13,52806.0,74947630.25,1.47,14.32,14.11,14.24,14.31,1.04,0.55,34.75,2.13,14089744555.0,13537507036.0,-0.14,-0.07,-7.32,57.21
3435,600303,曙光股份,3.25,-0.91,-0.03,161332.0,52666693.0,2.74,3.31,3.22,3.26,3.28,1.0,2.39,-7.51,1.98,2221713686.0,2195713686.0,0.0,0.0,-15.58,9.06
3436,600433,冠豪高新,3.28,-0.91,-0.03,165565.0,54365089.0,1.81,3.31,3.25,3.29,3.31,0.6,0.95,-45.65,1.29,5740915884.0,5740915884.0,-0.3,0.0,1.86,5.47
3437,002279,久其软件,7.63,-0.91,-0.07,384114.0,295533632.0,2.34,7.8,7.62,7.69,7.7,1.07,4.86,-171.22,4.7,6578638426.0,6025619673.0,-0.13,0.13,13.88,21.69
3438,603899,晨光股份,27.35,-0.91,-0.25,39811.0,108827306.0,1.41,27.61,27.22,27.61,27.6,1.28,0.43,19.92,2.82,25188539811.0,25188539811.0,0.0,0.11,-0.29,-6.53
3439,600482,中国动力,20.8,-0.91,-0.19,197047.0,411617533.0,2.14,21.11,20.66,21.0,20.99,0.99,0.87,29.11,1.17,46873836714.0,46873836714.0,-0.05,-0.19,-5.37,-14.05
3440,600685,中船防务,28.34,-0.91,-0.26,184054.0,525803849.0,2.45,28.93,28.23,28.63,28.6,0.91,2.24,45.86,2.23,40058770753.0,23279473030.0,-0.04,0.14,5.83,20.34
3441,002244,滨江集团,9.75,-0.91,-0.09,234074.0,229268535.5,1.73,9.9,9.73,9.84,9.84,0.81,0.87,9.5,1.02,30336577928.0,26187518809.0,0.0,0.1,-21.24,14.3
3442,301446,福事特,31.63,-0.91,-0.29,9771.0,31087447.5,2.07,32.24,31.58,31.93,31.92,0.62,3.08,37.11,2.79,3289520000.0,1004948360.0,0.0,0.03,-5.3,44.83
3443,002589,瑞康医药,3.27,-0.91,-0.03,730209.0,238620609.6,3.03,3.32,3.22,3.31,3.3,0.8,5.35,304.06,0.92,4920403240.0,4465484362.0,0.31,0.0,15.14,10.1
3444,301260,格力博,17.33,-0.91,-0.16,83846.0,144794384.4,3.37,17.59,17.0,17.15,17.49,2.18,4.1,-70.51,1.87,8360981092.0,3542871894.0,0.0,0.06,-16.24,30.79
3445,601038,一拖股份,14.1,-0.91,-0.13,117202.0,165672955.0,2.32,14.35,14.02,14.15,14.23,1.13,1.6,11.95,2.02,15843398378.0,10317044378.0,-0.07,-0.14,11.9,-2.15
3446,603819,神力股份,12.01,-0.91,-0.11,54584.0,65434289.0,1.49,12.07,11.89,11.98,12.12,0.6,2.51,114.43,3.26,2614939546.0,2614939546.0,-0.08,0.25,3.0,-2.36
3447,002224,三 力 士,4.35,-0.91,-0.04,110026.0,47998703.0,2.05,4.41,4.32,4.39,4.39,1.3,1.36,106.44,1.21,3924206009.0,3507754605.0,0.0,0.0,-2.47,1.4
3448,002234,民和股份,8.69,-0.91,-0.08,45931.0,40042383.0,2.51,8.85,8.63,8.75,8.77,1.05,1.52,-9.87,1.68,3032464242.0,2619241073.0,-0.11,0.0,2.6,-2.25
3449,300893,松原安全,23.93,-0.91,-0.22,42680.0,101870388.43,1.99,24.13,23.65,24.08,24.15,1.05,1.7,32.27,5.84,11318920295.0,6003393307.0,0.0,0.08,0.76,61.8
3450,003008,开普检测,21.69,-0.91,-0.2,9390.0,20444591.25,2.06,22.0,21.55,21.99,21.89,0.73,1.21,29.25,2.14,2255760000.0,1688530169.0,0.0,0.14,1.17,29.34
3451,605377,华旺科技,8.72,-0.91,-0.08,110839.0,96609855.0,1.82,8.82,8.66,8.79,8.8,0.51,1.99,17.63,1.26,4854164737.0,4854164737.0,0.23,0.35,-1.13,-17.11
3452,300160,秀强股份,5.44,-0.91,-0.05,73915.0,40337314.78,1.28,5.49,5.42,5.47,5.49,1.18,0.97,18.44,1.61,4204827828.0,4147235772.0,0.0,0.0,-5.72,1.87
3453,605337,李子园,11.86,-0.92,-0.11,46264.0,54862209.0,1.92,12.03,11.8,12.03,11.97,0.87,1.19,23.46,2.95,4626612958.0,4626612958.0,0.0,0.25,-2.15,12.31
3454,920873,中设咨询,7.58,-0.92,-0.07,15854.0,12042021.59,2.09,7.72,7.56,7.72,7.65,0.65,1.44,-25.96,4.05,1162673475.0,835342659.0,0.0,0.0,-1.43,71.49
3455,000919,金陵药业,7.53,-0.92,-0.07,161563.0,121598089.26,2.24,7.61,7.44,7.55,7.6,0.78,2.6,51.31,1.23,4683091696.0,4681903462.0,0.0,0.0,10.25,16.2
3456,600051,宁波联合,7.51,-0.92,-0.07,32837.0,24639754.0,1.85,7.57,7.43,7.56,7.58,0.79,1.06,26.1,0.69,2334708800.0,2334708800.0,0.0,0.0,4.31,16.98
3457,600508,上海能源,11.85,-0.92,-0.11,36130.0,42890682.0,1.42,12.0,11.83,11.93,11.96,1.23,0.5,25.18,0.67,8564208300.0,8564208300.0,0.0,0.0,-1.74,-8.42
3458,000697,ST炼石,8.59,-0.92,-0.08,67600.0,58343115.18,2.19,8.72,8.53,8.67,8.67,0.93,1.04,-51.34,4.75,11992398497.0,5610192119.0,-0.12,0.0,4.37,3.0
3459,600665,天地源,3.24,-0.92,-0.03,101161.0,32647923.0,3.06,3.27,3.17,3.27,3.27,0.84,1.17,-9.57,1.05,2799756968.0,2799756968.0,0.0,-0.31,0.0,3.51
3460,300302,同有科技,18.26,-0.92,-0.17,123341.0,226740061.7,2.39,18.64,18.2,18.5,18.43,0.85,3.34,706.68,8.15,8751356951.0,6734541723.0,0.22,0.16,-7.26,15.86
3461,000521,长虹美菱,6.44,-0.92,-0.06,79782.0,51614892.96,1.54,6.52,6.42,6.51,6.5,1.31,0.91,10.19,1.07,6632708725.0,5638733191.0,0.0,0.0,-9.93,-17.75
3462,300936,中英科技,36.46,-0.92,-0.34,8295.0,30435148.0,2.28,37.24,36.4,36.6,36.8,0.99,1.75,-286.12,2.74,2741792000.0,1730401627.0,0.08,0.14,-5.79,-3.29
3463,301089,拓新药业,27.94,-0.92,-0.26,16972.0,47726083.87,1.81,28.39,27.88,28.3,28.2,0.72,1.87,-87.92,2.32,3535653330.0,2541878185.0,-0.04,-0.07,-7.97,-0.89
3464,002219,新里程,2.15,-0.92,-0.02,479687.0,103164483.41,2.3,2.18,2.13,2.17,2.17,1.18,1.47,-141.99,3.7,7282870769.0,7034893998.0,0.0,0.0,-1.83,-18.56
3465,600748,上实发展,5.31,-0.93,-0.05,135539.0,71903356.0,2.05,5.36,5.25,5.31,5.36,0.89,0.73,-12.05,0.94,9794628957.0,9794628957.0,0.0,0.19,9.26,47.5
3466,603606,东方电缆,61.47,-0.93,-0.58,40822.0,252560647.0,1.69,62.44,61.39,61.39,62.05,0.55,0.59,34.69,5.51,42273863671.0,42273863671.0,0.0,0.02,-8.59,17.98
3467,002689,ST远智,3.19,-0.93,-0.03,172292.0,55192192.44,1.55,3.23,3.18,3.23,3.22,0.74,1.65,59.69,2.73,3328161213.0,3326887762.0,0.0,-0.31,-21.62,-8.6
3468,002659,凯文教育,5.33,-0.93,-0.05,120267.0,64370368.6,2.6,5.42,5.28,5.37,5.38,1.05,2.01,2500.19,1.47,3188834447.0,3188819459.0,0.0,0.0,-15.66,17.92
3469,002809,红墙股份,10.68,-0.93,-0.1,37637.0,40441034.3,2.32,10.9,10.65,10.71,10.78,1.27,2.71,-266.55,1.45,2260008225.0,1485773768.0,0.0,0.19,-6.07,39.97
3470,301149,隆华新材,10.63,-0.93,-0.1,32852.0,35219615.83,1.86,10.81,10.61,10.69,10.73,0.89,1.26,34.15,2.24,4570900191.0,2776861230.0,0.09,0.09,-1.57,9.14
3471,002761,浙江建投,8.5,-0.93,-0.08,69279.0,59096994.9,1.17,8.59,8.49,8.57,8.58,1.16,0.64,45.7,1.39,9195199258.0,9195199258.0,0.0,0.0,-7.71,-2.63
3472,300351,永贵电器,18.19,-0.93,-0.17,117249.0,214104511.91,1.85,18.45,18.11,18.31,18.36,0.43,4.45,74.51,2.83,7074180640.0,4791436504.0,-0.05,-0.05,-3.5,2.88
3473,603721,*ST天择,19.1,-0.93,-0.18,7030.0,13410918.0,0.99,19.18,18.99,19.01,19.28,0.58,0.54,-166.2,5.4,2483000000.0,2483000000.0,0.05,0.05,-8.87,-26.74
3474,600707,彩虹股份,6.42,-0.93,-0.06,579267.0,372609455.0,3.7,6.54,6.3,6.38,6.48,1.06,1.61,45.55,1.06,23037462079.0,23032839679.0,-0.16,0.0,8.26,-21.9
3475,603180,金牌家居,20.31,-0.93,-0.19,15249.0,30949930.0,2.05,20.53,20.11,20.53,20.5,0.62,0.99,36.31,1.13,3132961457.0,3132961457.0,0.2,0.25,0.69,-1.5
3476,002251,步步高,5.32,-0.93,-0.05,1153874.0,615107795.26,2.23,5.39,5.27,5.33,5.37,0.62,5.36,47.57,1.74,14303882345.0,11451151673.0,-0.19,-0.19,-6.5,34.68
3477,300159,*ST新研,3.15,-0.94,-0.03,344706.0,109806468.0,3.14,3.25,3.15,3.18,3.18,0.41,1.88,-32.22,6.27,10364826248.0,5770293489.0,0.0,-0.32,41.26,34.62
3478,300397,天和防务,14.79,-0.94,-0.14,353991.0,529423292.26,4.42,15.38,14.72,15.0,14.93,0.62,8.73,-69.26,5.32,7655847459.0,5997424984.0,0.07,-0.07,22.54,34.58
3479,002054,德美化工,7.38,-0.94,-0.07,74402.0,55035582.56,2.28,7.49,7.32,7.41,7.45,0.98,1.94,32.87,1.4,3558012036.0,2836692437.0,0.14,-0.14,10.48,28.57
3480,603153,上海建科,16.93,-0.94,-0.16,16379.0,27874125.0,1.35,17.15,16.92,17.13,17.09,1.11,1.21,49.48,1.92,6938948525.0,2285550000.0,0.0,-0.06,-9.75,-17.5
3481,300171,东富龙,15.78,-0.94,-0.15,46193.0,73290242.6,1.19,15.97,15.78,15.86,15.93,0.63,0.82,68.88,1.54,12084766471.0,8878733062.0,-0.13,-0.19,12.23,19.82
3482,002474,榕基软件,9.53,-0.94,-0.09,529498.0,509822714.66,2.7,9.77,9.51,9.57,9.62,0.76,9.98,-136.62,4.34,5929566000.0,5058199456.0,-0.1,-0.1,44.18,59.1
3483,002651,利君股份,11.64,-0.94,-0.11,256247.0,300076754.08,3.23,11.86,11.48,11.8,11.75,0.91,4.53,103.5,4.29,12029474400.0,6581996781.0,-0.26,-0.26,4.96,60.11
3484,688179,阿拉丁,12.61,-0.94,-0.12,29379.0,37085370.0,1.73,12.73,12.51,12.71,12.73,0.9,0.88,54.46,4.13,4194173034.0,4194173034.0,-0.08,0.0,-3.89,11.3
3485,688450,光格科技,27.42,-0.94,-0.26,4513.0,12492373.0,2.02,27.98,27.42,27.82,27.68,0.72,0.92,-30.42,1.89,1809720000.0,1341679026.0,-0.8,-0.22,-0.33,27.06
3486,301656,联合动力,26.28,-0.94,-0.25,69286.0,182472651.45,1.88,26.67,26.17,26.5,26.53,1.09,4.15,59.85,6.84,63197905115.0,4385650813.0,0.0,-0.15,-19.8,110.58
3487,301359,东南电子,19.04,-0.94,-0.18,9475.0,18097788.8,1.46,19.28,19.0,19.06,19.22,0.8,1.39,57.93,2.71,2288151040.0,1302272863.0,0.11,0.16,-7.71,21.82
3488,301331,恩威医药,26.38,-0.94,-0.25,7650.0,20243764.72,1.58,26.72,26.3,26.59,26.63,1.01,0.74,55.64,2.5,2714287979.0,2709115652.0,0.3,0.19,-17.43,15.1
3489,301028,东亚机械,14.77,-0.94,-0.14,62994.0,93244221.96,2.62,15.03,14.64,14.77,14.91,0.6,2.54,22.16,3.44,5672413892.0,3669745899.0,0.0,0.0,15.03,39.47
3490,920185,贝特瑞,32.55,-0.94,-0.31,75958.0,246887232.21,2.19,32.9,32.18,32.51,32.86,0.7,0.68,35.84,2.95,36694873025.0,36103581052.0,-0.12,0.0,-0.43,69.44
3491,603176,汇通集团,5.26,-0.94,-0.05,33106.0,17479855.0,1.32,5.32,5.25,5.3,5.31,0.83,0.72,-63.2,2.31,2499735222.0,2429140762.0,0.0,0.19,-14.19,18.74
3492,688795,摩尔线程-U,609.21,-0.94,-5.81,33779.0,2069276202.0,3.82,625.0,601.5,614.97,615.02,0.81,11.5,-296.82,24.87,286345890079.0,17900043375.0,-0.05,0.01,433.09,433.09
3493,605588,冠石科技,50.31,-0.95,-0.48,7873.0,39800066.0,1.44,51.01,50.28,51.0,50.79,0.54,1.08,-147.37,3.61,3696185192.0,3677638914.0,0.04,-0.04,-15.62,23.43
3494,600828,茂业商业,6.24,-0.95,-0.06,1227865.0,746195656.0,13.33,6.59,5.75,6.15,6.3,1.68,7.09,194.23,1.54,10807571087.0,10803687529.0,-0.64,-0.64,56.39,42.79
3495,002676,顺威股份,8.33,-0.95,-0.08,124220.0,103865729.66,2.38,8.48,8.28,8.4,8.41,0.67,1.73,76.58,4.6,5997600000.0,5997403903.0,0.0,0.0,-15.17,40.0
3496,603683,晶华新材,26.05,-0.95,-0.25,75003.0,195266597.0,3.5,26.57,25.65,26.07,26.3,1.03,2.62,88.29,4.71,7542560269.0,7450067139.0,0.15,0.54,-24.47,191.06
3497,605066,天正电气,7.31,-0.95,-0.07,69711.0,51186334.0,1.36,7.4,7.3,7.33,7.38,0.84,1.39,26.31,2.07,3689723414.0,3672786144.0,0.0,0.14,-1.08,26.69
3498,600956,新天绿能,7.27,-0.95,-0.07,49276.0,35979636.0,0.95,7.34,7.27,7.33,7.34,1.09,0.21,15.79,1.46,32807278641.0,17070604682.0,-0.14,-0.14,-6.07,-0.82
3499,301314,科瑞思,41.66,-0.95,-0.4,5417.0,22622275.0,1.97,42.33,41.5,41.59,42.06,0.79,3.33,165.53,2.2,2301715000.0,676975000.0,0.24,0.17,-2.78,18.86
3500,300849,锦盛新材,15.57,-0.95,-0.15,21608.0,33808188.5,3.31,15.92,15.4,15.76,15.72,0.82,1.78,-184.93,3.96,2335500000.0,1891257118.0,0.06,0.13,11.29,10.82
3501,300110,华仁药业,3.14,-0.95,-0.03,203206.0,63953012.45,2.21,3.18,3.11,3.17,3.17,1.04,1.72,51.01,2.74,3712148763.0,3707861486.0,-0.32,-0.32,-2.79,-10.8
3502,300522,世名科技,12.46,-0.95,-0.12,29566.0,37149453.9,1.67,12.66,12.45,12.55,12.58,0.63,1.12,163.05,5.0,4017745777.0,3278296038.0,-0.08,-0.08,-8.65,0.89
3503,301188,力诺药包,17.64,-0.95,-0.17,29288.0,51692108.1,1.8,17.86,17.54,17.8,17.81,0.68,1.23,62.16,2.78,4217157580.0,4217157580.0,0.0,0.17,2.62,18.23
3504,600476,湘邮科技,15.7,-0.95,-0.15,31879.0,50612031.0,2.4,16.06,15.68,15.83,15.85,1.64,1.98,-68.29,22.26,2528799000.0,2528799000.0,0.0,0.0,-8.29,5.02
3505,301102,兆讯传媒,10.4,-0.95,-0.1,29259.0,30580479.55,1.52,10.54,10.38,10.5,10.5,0.85,0.72,94.7,1.4,4222400000.0,4222400000.0,-0.1,0.1,-9.57,-4.67
3506,600425,青松建化,4.18,-0.95,-0.04,192526.0,80578497.0,1.42,4.22,4.16,4.21,4.22,1.13,1.4,16.07,1.03,6707661495.0,5763342559.0,0.24,0.0,-3.24,9.42
3507,002282,博深股份,7.3,-0.95,-0.07,48712.0,35632727.0,1.76,7.38,7.25,7.33,7.37,0.86,0.96,18.53,1.06,3845919940.0,3686555757.0,0.14,0.27,3.4,1.25
3508,002985,北摩高科,31.23,-0.95,-0.3,128913.0,404075528.49,3.62,31.84,30.7,30.8,31.53,0.9,7.34,60.94,3.96,10363787928.0,5486198865.0,0.03,0.03,17.63,33.01
3509,300981,中红医疗,12.52,-0.95,-0.12,32532.0,40857159.73,1.9,12.68,12.44,12.64,12.64,1.04,0.83,-558.52,1.0,5369389287.0,4920796685.0,0.0,-0.16,-6.36,9.15
3510,600993,马应龙,28.07,-0.95,-0.27,51432.0,144226918.0,1.24,28.25,27.9,28.25,28.34,0.94,1.2,18.11,2.81,12099682720.0,12078717939.0,-0.04,0.11,6.41,10.12
3511,688152,麒麟信安,40.29,-0.96,-0.39,20785.0,84211219.0,1.62,40.85,40.19,40.44,40.68,1.17,2.02,-168.64,3.27,4143035164.0,4143035164.0,0.0,-0.02,-28.03,0.37
3512,601298,青岛港,8.28,-0.96,-0.08,200811.0,166398797.0,1.44,8.37,8.25,8.35,8.36,1.61,0.37,9.64,1.21,53746308000.0,44646381000.0,0.0,0.0,-0.36,-5.48
3513,688598,金博股份,29.9,-0.96,-0.29,27260.0,81629395.0,2.15,30.3,29.65,30.0,30.19,0.74,1.34,-16.89,1.24,6206436168.0,6086910918.0,0.1,0.23,-15.32,41.98
3514,301048,金鹰重工,11.38,-0.96,-0.11,31284.0,35832109.82,1.74,11.58,11.38,11.44,11.49,0.99,0.59,36.36,2.21,6069334092.0,6069334092.0,-0.09,-0.09,-2.98,22.23
3515,605009,豪悦护理,30.89,-0.96,-0.3,14182.0,44034318.0,1.41,31.32,30.88,31.19,31.19,0.65,0.66,24.5,1.96,6643387504.0,6629600680.0,-0.13,-0.06,-4.66,10.28
3516,601001,晋控煤业,13.43,-0.96,-0.13,123634.0,166304103.0,2.29,13.64,13.33,13.56,13.56,0.63,0.74,13.21,1.2,22477791000.0,22477791000.0,0.07,0.15,-3.93,3.95
3517,600359,新农开发,7.23,-0.96,-0.07,79555.0,57779229.0,2.47,7.37,7.19,7.3,7.3,1.12,2.09,192.23,4.12,2758337689.0,2758337689.0,0.28,0.14,7.91,13.15
3518,603838,*ST四通,7.25,-0.96,-0.07,7294.0,5298092.0,1.09,7.32,7.24,7.28,7.32,0.92,0.23,-48.42,2.48,2320116000.0,2320116000.0,0.0,0.14,-9.03,29.7
3519,301227,森鹰窗业,50.81,-0.96,-0.49,14505.0,73815541.8,3.18,51.88,50.25,51.3,51.3,0.73,4.27,-178.76,2.95,4838661705.0,1724233539.0,0.0,0.38,22.2,213.64
3520,001210,金房能源,17.53,-0.96,-0.17,14592.0,25672230.58,2.37,17.9,17.48,17.61,17.7,0.7,1.53,22.96,2.12,2748926210.0,1670592206.0,-0.23,0.0,5.03,54.31
3521,000032,深桑达Ａ,19.54,-0.96,-0.19,138462.0,272740366.68,2.18,19.95,19.52,19.55,19.73,0.39,1.22,-55.81,3.63,22235723432.0,22235723432.0,0.0,0.05,-10.45,11.53
3522,301067,显盈科技,32.96,-0.96,-0.32,28047.0,92740714.4,2.37,33.48,32.69,33.02,33.28,0.62,4.39,-2177.55,3.86,3204898560.0,2103800544.0,0.03,0.03,-3.77,4.27
3523,301192,泰祥股份,29.9,-0.96,-0.29,14004.0,41912749.48,2.62,30.35,29.56,30.35,30.19,0.92,2.93,53.12,4.82,2987010000.0,1431275625.0,0.64,0.67,-5.56,74.24
3524,600496,精工钢构,4.13,-0.96,-0.04,187245.0,78142131.0,2.64,4.22,4.11,4.16,4.17,0.87,0.94,10.45,0.89,8219214387.0,8219214387.0,0.24,0.0,15.36,40.48
3525,002486,嘉麟杰,3.09,-0.96,-0.03,192112.0,59630269.0,3.21,3.15,3.05,3.15,3.12,0.79,2.34,36.74,2.35,2547034779.0,2535242644.0,0.0,-0.32,13.6,26.12
3526,300407,凯发电气,11.3,-0.96,-0.11,78625.0,89630246.0,2.54,11.57,11.28,11.42,11.41,1.14,3.22,39.33,1.88,3616457571.0,2755844102.0,0.18,0.09,5.02,12.21
3527,000400,许继电气,25.79,-0.96,-0.25,159919.0,414042202.2,1.84,26.18,25.7,25.86,26.04,0.72,1.58,21.86,2.22,26270267802.0,26091775470.0,0.0,0.0,1.74,-4.69
3528,603776,永安行,17.6,-0.96,-0.17,37583.0,66135343.0,1.63,17.77,17.48,17.73,17.77,1.21,1.34,-53.41,1.39,4941386067.0,4941386067.0,0.0,-0.11,-15.06,38.36
3529,600738,丽尚国潮,5.14,-0.96,-0.05,196985.0,100888349.0,2.7,5.18,5.04,5.12,5.19,0.84,2.59,25.32,1.92,3913263113.0,3909824247.0,0.19,0.0,3.63,3.63
3530,301428,世纪恒通,33.0,-0.96,-0.32,14903.0,49654154.64,1.92,33.62,32.98,33.2,33.32,0.94,2.44,51.28,2.56,3256000011.0,2019490011.0,-0.03,0.0,-12.02,-14.62
3531,301078,孩子王,10.29,-0.96,-0.1,346068.0,357230002.1,1.73,10.43,10.25,10.31,10.39,0.56,2.76,46.54,3.12,12977774919.0,12905769769.0,0.1,0.0,-3.74,-9.02
3532,600640,国脉文化,12.34,-0.96,-0.12,62579.0,77682961.0,1.61,12.51,12.31,12.42,12.46,0.91,0.79,376.01,2.47,9818887900.0,9818887900.0,0.0,0.08,-16.51,3.44
3533,300689,澄天伟业,45.05,-0.97,-0.44,11941.0,54135146.4,2.59,45.98,44.8,45.04,45.49,0.83,1.18,314.42,7.54,5207780000.0,4558256939.0,0.02,-0.04,-12.52,76.53
3534,000573,粤宏远Ａ,4.08,-0.97,-0.04,115554.0,47393349.1,2.18,4.15,4.06,4.1,4.12,0.72,1.83,26.33,1.58,2604184864.0,2582496462.0,0.0,0.0,-1.69,38.78
3535,002042,华孚时尚,4.09,-0.97,-0.04,191910.0,78981286.33,1.45,4.15,4.09,4.12,4.13,0.95,1.13,99.71,1.21,6955786742.0,6955786742.0,0.0,0.0,-23.12,-9.11
3536,688639,华恒生物,32.51,-0.97,-0.32,38217.0,124459265.0,1.58,32.84,32.32,32.74,32.83,0.71,1.53,36.38,3.03,8131261179.0,8131261179.0,0.03,0.06,-1.48,1.72
3537,002221,东华能源,8.2,-0.97,-0.08,136375.0,112633200.02,2.29,8.37,8.18,8.3,8.28,1.0,0.93,128.75,1.16,12924247689.0,11979175918.0,0.0,0.0,-6.71,-13.59
3538,002978,安宁股份,32.66,-0.97,-0.32,51027.0,166940973.7,2.0,32.97,32.31,32.39,32.98,0.91,1.38,18.26,1.81,15415192028.0,12083872028.0,0.03,0.06,3.19,16.98
3539,300041,回天新材,11.18,-0.97,-0.11,102804.0,115439256.89,1.59,11.33,11.15,11.22,11.29,0.84,1.89,21.72,2.16,6254474602.0,6086776849.0,0.0,-0.09,-5.65,23.54
3540,920010,凯添燃气,11.2,-0.97,-0.11,40659.0,45641528.32,0.97,11.3,11.19,11.3,11.31,1.57,2.34,72.07,3.81,2626400000.0,1944806954.0,-0.27,0.0,-12.09,27.85
3541,300247,融捷健康,5.13,-0.97,-0.05,211683.0,109496807.48,2.51,5.24,5.11,5.16,5.18,0.51,2.64,46.5,3.65,4124726806.0,4120802356.0,-0.39,0.0,22.73,43.3
3542,300105,龙源技术,7.14,-0.97,-0.07,72054.0,51667870.0,2.08,7.25,7.1,7.18,7.21,0.99,1.4,73.35,1.91,3682914959.0,3682914959.0,0.0,0.0,-0.83,-5.18
3543,600774,汉商集团,9.17,-0.97,-0.09,40911.0,37680792.0,2.05,9.31,9.12,9.26,9.26,1.18,1.39,217.59,1.62,2705447126.0,2703702341.0,-0.33,0.0,-1.93,22.43
3544,300838,浙江力诺,15.35,-0.97,-0.15,22882.0,35133641.1,2.39,15.57,15.2,15.5,15.5,0.51,2.25,152.08,2.15,2117962300.0,1561937331.0,0.0,0.33,5.28,22.7
3545,002803,吉宏股份,16.24,-0.98,-0.16,112334.0,184214943.24,2.68,16.67,16.23,16.39,16.4,0.79,3.89,25.44,2.77,7314581877.0,4689627853.0,0.0,-0.06,-12.59,31.5
3546,600283,钱江水利,9.05,-0.98,-0.09,43815.0,39690826.0,1.31,9.14,9.02,9.13,9.14,1.14,0.81,20.7,1.63,5075465327.0,4924713060.0,0.0,0.11,-3.31,0.22
